97.7854, 50.8494, 27.736
99.4101, 66.6605, 16.2367
97.7854, 50.8494, 27.736
100, 100, 0
99.4101, 66.6605, 16.2367
93.7407, 55.541, 25.5539
100, 3, 50
97.4774, 35.9209, 32.3048
100, 3, 50
97.7854, 50.8494, 27.736
97.4774, 35.9209, 32.3048
97.7854, 50.8494, 27.736
93.7407, 55.541, 25.5539
97.4774, 35.9209, 32.3048
100, 100, 0
70.2784, 71.2171, 20.4713
88.99, 87.0322, 12.8913
70.2784, 71.2171, 20.4713
87.2768, 77.2685, 19.583
88.99, 87.0322, 12.8913
87.2768, 77.2685, 19.583
100, 100, 0
88.99, 87.0322, 12.8913
70.2784, 71.2171, 20.4713
93.7407, 55.541, 25.5539
81.8232, 70.1459, 25.9167
93.7407, 55.541, 25.5539
87.2768, 77.2685, 19.583
81.8232, 70.1459, 25.9167
87.2768, 77.2685, 19.583
70.2784, 71.2171, 20.4713
81.8232, 70.1459, 25.9167
93.7407, 55.541, 25.5539
100, 100, 0
93.7088, 82.2614, 12.514
100, 100, 0
87.2768, 77.2685, 19.583
93.7088, 82.2614, 12.514
87.2768, 77.2685, 19.583
93.7407, 55.541, 25.5539
93.7088, 82.2614, 12.514
70.2784, 71.2171, 20.4713
100, 3, 50
84.1004, 43.924, 39.5027
100, 3, 50
89.1459, 43.0087, 33.064
84.1004, 43.924, 39.5027
89.1459, 43.0087, 33.064
70.2784, 71.2171, 20.4713
84.1004, 43.924, 39.5027
100, 3, 50
93.7407, 55.541, 25.5539
97.2611, 34.2956, 39.8408
93.7407, 55.541, 25.5539
89.1459, 43.0087, 33.064
97.2611, 34.2956, 39.8408
89.1459, 43.0087, 33.064
100, 3, 50
97.2611, 34.2956, 39.8408
93.7407, 55.541, 25.5539
70.2784, 71.2171, 20.4713
86.9481, 54.7006, 29.1219
70.2784, 71.2171, 20.4713
89.1459, 43.0087, 33.064
86.9481, 54.7006, 29.1219
89.1459, 43.0087, 33.064
93.7407, 55.541, 25.5539
86.9481, 54.7006, 29.1219
0, 100, 0
0, 0, 0
5.83126, 49.3306, 3.12066
0, 0, 0
3.42983, 47.4743, 2.62889
5.83126, 49.3306, 3.12066
3.42983, 47.4743, 2.62889
0, 100, 0
5.83126, 49.3306, 3.12066
0, 0, 0
12.0343, 48.0454, 6.19587
6.10141, 32.7777, 0.695569
12.0343, 48.0454, 6.19587
3.42983, 47.4743, 2.62889
6.10141, 32.7777, 0.695569
3.42983, 47.4743, 2.62889
0, 0, 0
6.10141, 32.7777, 0.695569
12.0343, 48.0454, 6.19587
0, 100, 0
6.50476, 62.4903, 0.448839
0, 100, 0
3.42983, 47.4743, 2.62889
6.50476, 62.4903, 0.448839
3.42983, 47.4743, 2.62889
12.0343, 48.0454, 6.19587
6.50476, 62.4903, 0.448839
0, 0, 0
37.9498, 38.7589, 16.3439
17.5025, 26.3659, 10.625
37.9498, 38.7589, 16.3439
20.6269, 33.5146, 11.4242
17.5025, 26.3659, 10.625
20.6269, 33.5146, 11.4242
0, 0, 0
17.5025, 26.3659, 10.625
37.9498, 38.7589, 16.3439
12.0343, 48.0454, 6.19587
28.4108, 40.8919, 14.0071
12.0343, 48.0454, 6.19587
20.6269, 33.5146, 11.4242
28.4108, 40.8919, 14.0071
20.6269, 33.5146, 11.4242
37.9498, 38.7589, 16.3439
28.4108, 40.8919, 14.0071
12.0343, 48.0454, 6.19587
0, 0, 0
10.0617, 24.3559, 5.34027
0, 0, 0
20.6269, 33.5146, 11.4242
10.0617, 24.3559, 5.34027
20.6269, 33.5146, 11.4242
12.0343, 48.0454, 6.19587
10.0617, 24.3559, 5.34027
37.9498, 38.7589, 16.3439
0, 100, 0
20.8971, 67.4035, 8.12519
0, 100, 0
19.6287, 66.5828, 8.89795
20.8971, 67.4035, 8.12519
19.6287, 66.5828, 8.89795
37.9498, 38.7589, 16.3439
20.8971, 67.4035, 8.12519
0, 100, 0
12.0343, 48.0454, 6.19587
8.93646, 73.0286, 4.82854
12.0343, 48.0454, 6.19587
19.6287, 66.5828, 8.89795
8.93646, 73.0286, 4.82854
19.6287, 66.5828, 8.89795
0, 100, 0
8.93646, 73.0286, 4.82854
12.0343, 48.0454, 6.19587
37.9498, 38.7589, 16.3439
26.9181, 55.9159, 14.4356
37.9498, 38.7589, 16.3439
19.6287, 66.5828, 8.89795
26.9181, 55.9159, 14.4356
19.6287, 66.5828, 8.89795
12.0343, 48.0454, 6.19587
26.9181, 55.9159, 14.4356
0, 0, 0
100, 3, 50
53.4674, 3.72098, 28.4696
100, 3, 50
48.2387, 9.86443, 26.4601
53.4674, 3.72098, 28.4696
48.2387, 9.86443, 26.4601
0, 0, 0
53.4674, 3.72098, 28.4696
100, 3, 50
45.2085, 13.9217, 20.0391
64.0278, 8.84069, 32.1009
45.2085, 13.9217, 20.0391
48.2387, 9.86443, 26.4601
64.0278, 8.84069, 32.1009
48.2387, 9.86443, 26.4601
100, 3, 50
64.0278, 8.84069, 32.1009
45.2085, 13.9217, 20.0391
0, 0, 0
29.71, 12.8527, 18.3937
0, 0, 0
48.2387, 9.86443, 26.4601
29.71, 12.8527, 18.3937
48.2387, 9.86443, 26.4601
45.2085, 13.9217, 20.0391
29.71, 12.8527, 18.3937
100, 3, 50
37.9498, 38.7589, 16.3439
69.7598, 21.6783, 30.1493
37.9498, 38.7589, 16.3439
62.7252, 16.4303, 27.8722
